subject_id,subject_category,subject_label,subject_type,predicate_id,predicate_label,object_id,object_category,object_label,object_type,mapping_justification,comment,license,mapping_date,author_id,author_label,reviewer_id,reviewer_label,creator_id,creator_label,term_local_name,compound_name,term_iri
http://rs.tdwg.org/ltc/terms/hasIdentifier,MeasurementOrFact,Has Identifier,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasIdentifier,MeasurementOrFact.hasIdentifier,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/hasReference,MeasurementOrFact,Has Reference,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasReference,MeasurementOrFact.hasReference,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/dwc/terms/measurementAccuracy,MeasurementOrFact,Measurement Accuracy,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/measurementAccuracy,MeasurementOrFact,Measurement Accuracy,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,measurementAccuracy,MeasurementOrFact.measurementAccuracy,http://rs.tdwg.org/dwc/terms/measurementAccuracy
http://rs.tdwg.org/dwc/terms/measurementMethod,MeasurementOrFact,Measurement Method,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/measurementMethod,MeasurementOrFact,Measurement Method,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,measurementMethod,MeasurementOrFact.measurementMethod,http://rs.tdwg.org/dwc/terms/measurementMethod
http://rs.tdwg.org/dwc/terms/measurementRemarks,MeasurementOrFact,Measurement Remarks,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/measurementRemarks,MeasurementOrFact,Measurement Remarks,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,measurementRemarks,MeasurementOrFact.measurementRemarks,http://rs.tdwg.org/dwc/terms/measurementRemarks
http://rs.tdwg.org/dwc/terms/measurementType,MeasurementOrFact,Measurement Type,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/measurementType,MeasurementOrFact,Measurement Type,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,measurementType,MeasurementOrFact.measurementType,http://rs.tdwg.org/dwc/terms/measurementType
http://rs.tdwg.org/dwc/terms/measurementUnit,MeasurementOrFact,Measurement Unit,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/measurementUnit,MeasurementOrFact,Measurement Unit,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,measurementUnit,MeasurementOrFact.measurementUnit,http://rs.tdwg.org/dwc/terms/measurementUnit
http://rs.tdwg.org/dwc/terms/measurementValue,MeasurementOrFact,Measurement Value,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://rs.tdwg.org/dwc/terms/measurementValue,MeasurementOrFact,Measurement Value,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,measurementValue,MeasurementOrFact.measurementValue,http://rs.tdwg.org/dwc/terms/measurementValue
http://rs.tdwg.org/ltc/terms/hasIdentifier,ObjectClassification,Has Identifier,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasIdentifier,ObjectClassification.hasIdentifier,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact,ObjectClassification,Has Measurement Or Fact,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasMeasurementOrFact,ObjectClassification.hasMeasurementOrFact,http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact
http://rs.tdwg.org/ltc/terms/hasObjectClassification,ObjectClassification,Has Object Classification,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasObjectClassification,ObjectClassification.hasObjectClassification,http://rs.tdwg.org/ltc/terms/hasObjectClassification
http://rs.tdwg.org/ltc/terms/hasReference,ObjectClassification,Has Reference,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasReference,ObjectClassification.hasReference,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/objectClassificationName,ObjectClassification,Object Classification Name,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/title,DCMI Metadata Terms,Title,rdf property,LtC narrows scope to an object classification title.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,objectClassificationName,ObjectClassification.objectClassificationName,http://rs.tdwg.org/ltc/terms/objectClassificationName
http://rs.tdwg.org/ltc/terms/ObjectGroup,ObjectGroup,Object Group,rdfs class,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/dcmitype/Collection,DCMI Type Vocabulary,Collection,rdfs class,LtC narrows the scope of resources to natural science objects.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,ObjectGroup,ObjectGroup.ObjectGroup,http://rs.tdwg.org/ltc/terms/ObjectGroup
http://rs.tdwg.org/ltc/terms/alternativeCollectionName,ObjectGroup,Alternative Collection Name,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/title,DCMI Metadata Terms,Title,rdf property,LtC narrows scope to the title of a collection.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,alternativeCollectionName,ObjectGroup.alternativeCollectionName,http://rs.tdwg.org/ltc/terms/alternativeCollectionName
http://rs.tdwg.org/ltc/terms/baseTypeOfObjectGroup,ObjectGroup,Base Type Of Object Group,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/type,DCMI Metadata Terms,Type,rdf property,LtC term represents a more specific type of type.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,baseTypeOfObjectGroup,ObjectGroup.baseTypeOfObjectGroup,http://rs.tdwg.org/ltc/terms/baseTypeOfObjectGroup
http://rs.tdwg.org/ltc/terms/collectionManagementSystem,ObjectGroup,Collection Management System,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://www.w3.org/ns/prov#SoftwareAgent,Agent,,rdfs class,LtC term represents a more specific type of software agent.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,collectionManagementSystem,ObjectGroup.collectionManagementSystem,http://rs.tdwg.org/ltc/terms/collectionManagementSystem
http://rs.tdwg.org/ltc/terms/collectionName,ObjectGroup,Collection Name,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/title,DCMI Metadata Terms,Title,rdf property,LtC narrows scope to the title of a collection.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,collectionName,ObjectGroup.collectionName,http://rs.tdwg.org/ltc/terms/collectionName
http://rs.tdwg.org/dwc/terms/degreeOfEstablishment,ObjectGroup,Degree of Establishment,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/degreeOfEstablishment,Occurrence,Degree of Establishment,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,degreeOfEstablishment,ObjectGroup.degreeOfEstablishment,http://rs.tdwg.org/dwc/terms/degreeOfEstablishment
http://rs.tdwg.org/ltc/terms/description,ObjectGroup,Description,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/description,DCMI Metadata Terms,Description,rdf property,LtC narrows scope of resources described to ObjectGroups.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,description,ObjectGroup.description,http://rs.tdwg.org/ltc/terms/description
http://rs.tdwg.org/ltc/terms/hasChronometricAge,ObjectGroup,Has Chronometric Age,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasChronometricAge,ObjectGroup.hasChronometricAge,http://rs.tdwg.org/ltc/terms/hasChronometricAge
http://rs.tdwg.org/ltc/terms/hasCollectionStatusHistory,ObjectGroup,Has Collection Status History,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasCollectionStatusHistory,ObjectGroup.hasCollectionStatusHistory,http://rs.tdwg.org/ltc/terms/hasCollectionStatusHistory
http://rs.tdwg.org/ltc/terms/hasEcologicalContext,ObjectGroup,Has Ecological Context,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasEcologicalContext,ObjectGroup.hasEcologicalContext,http://rs.tdwg.org/ltc/terms/hasEcologicalContext
http://rs.tdwg.org/ltc/terms/hasEvent,ObjectGroup,Has Event,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasEvent,ObjectGroup.hasEvent,http://rs.tdwg.org/ltc/terms/hasEvent
http://rs.tdwg.org/ltc/terms/hasGeographicContext,ObjectGroup,Has Geographic Context,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasGeographicContext,ObjectGroup.hasGeographicContext,http://rs.tdwg.org/ltc/terms/hasGeographicContext
http://rs.tdwg.org/ltc/terms/hasGeologicalContext,ObjectGroup,Has Geological Context,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasGeologicalContext,ObjectGroup.hasGeologicalContext,http://rs.tdwg.org/ltc/terms/hasGeologicalContext
http://rs.tdwg.org/ltc/terms/hasIdentifier,ObjectGroup,Has Identifier,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasIdentifier,ObjectGroup.hasIdentifier,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact,ObjectGroup,Has Measurement Or Fact,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasMeasurementOrFact,ObjectGroup.hasMeasurementOrFact,http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact
http://rs.tdwg.org/ltc/terms/hasObjectClassification,ObjectGroup,Has Object Classification,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasObjectClassification,ObjectGroup.hasObjectClassification,http://rs.tdwg.org/ltc/terms/hasObjectClassification
http://rs.tdwg.org/ltc/terms/hasOrganisationalUnit,ObjectGroup,Has Organisational Unit,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasOrganisationalUnit,ObjectGroup.hasOrganisationalUnit,http://rs.tdwg.org/ltc/terms/hasOrganisationalUnit
http://rs.tdwg.org/ltc/terms/hasPersonRole,ObjectGroup,Has Person Role,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasPersonRole,ObjectGroup.hasPersonRole,http://rs.tdwg.org/ltc/terms/hasPersonRole
http://rs.tdwg.org/ltc/terms/hasReference,ObjectGroup,Has Reference,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasReference,ObjectGroup.hasReference,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/hasResourceRelationship,ObjectGroup,Has Resource Relationship,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasResourceRelationship,ObjectGroup.hasResourceRelationship,http://rs.tdwg.org/ltc/terms/hasResourceRelationship
http://rs.tdwg.org/ltc/terms/hasStorageLocation,ObjectGroup,Has Storage Location,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasStorageLocation,ObjectGroup.hasStorageLocation,http://rs.tdwg.org/ltc/terms/hasStorageLocation
http://rs.tdwg.org/ltc/terms/hasTaxon,ObjectGroup,Has Taxon,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasTaxon,ObjectGroup.hasTaxon,http://rs.tdwg.org/ltc/terms/hasTaxon
http://rs.tdwg.org/ltc/terms/material,ObjectGroup,Material,rdf property,http://www.w3.org/2004/02/skos/core#relatedMatch,relatedMatch,https://www.cidoc-crm.org/Entity/e57-material/version-7.1.1,E55 Type,,rdfs class,"Concepts align, but part of a more complex relational model in CIDOC-CRM.",,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,material,ObjectGroup.material,http://rs.tdwg.org/ltc/terms/material
http://rs.tdwg.org/ltc/terms/objectType,ObjectGroup,Object Type,rdf property,http://www.w3.org/2004/02/skos/core#closeMatch,closeMatch,http://rs.tdwg.org/abcd/terms/kindOfUnit,Unit,Kind Of Unit,rdf property,"Concepts closely aligned, but ABCD structural considerations prevents exactMatch.",,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,objectType,ObjectGroup.objectType,http://rs.tdwg.org/ltc/terms/objectType
http://rs.tdwg.org/ltc/terms/period,ObjectGroup,Period,rdf property,http://www.w3.org/2004/02/skos/core#closeMatch,closeMatch,https://www.cidoc-crm.org/Entity/e4-period/version-6.2,E2 Temporal Entity,,rdfs class,"Concepts align, but part of a more complex relational model in CIDOC-CRM.",,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,period,ObjectGroup.period,http://rs.tdwg.org/ltc/terms/period
http://rs.tdwg.org/ltc/terms/preparationType,ObjectGroup,Preparation Type,rdf property,http://www.w3.org/2004/02/skos/core#closeMatch,closeMatch,http://rs.tdwg.org/abcd/terms/PreparationType,Specimen Unit,Preparation Type,rdf property,"Concepts closely aligned, but ABCD structural considerations prevents exactMatch.",,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,preparationType,ObjectGroup.preparationType,http://rs.tdwg.org/ltc/terms/preparationType
http://rs.tdwg.org/ltc/terms/preservationMethod,ObjectGroup,Preservation Method,rdf property,http://www.w3.org/2004/02/skos/core#closeMatch,closeMatch,http://rs.tdwg.org/abcd/terms/PreservationType,Specimen Unit,Preservation Type,rdf property,"Concepts closely aligned, but ABCD structural considerations prevents exactMatch.",,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,preservationMethod,ObjectGroup.preservationMethod,http://rs.tdwg.org/ltc/terms/preservationMethod
http://rs.tdwg.org/ltc/terms/preservationMode,ObjectGroup,Preservation Mode,rdf property,http://www.w3.org/2004/02/skos/core#closeMatch,closeMatch,http://www.synthesys.info/ABCDEFG/1.0/PreservationMode,PalaeontologicalUnitType,Preservation Mode,rdfs class,"Concepts align closely, but ABCD-EFG is a more complex class.",,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,preservationMode,ObjectGroup.preservationMode,http://rs.tdwg.org/ltc/terms/preservationMode
http://rs.tdwg.org/ltc/terms/typeOfObjectGroup,ObjectGroup,Type Of Object Group,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/type,DCMI Metadata Terms,Type,rdf property,LtC term represents a more specific type of type.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,typeOfObjectGroup,ObjectGroup.typeOfObjectGroup,http://rs.tdwg.org/ltc/terms/typeOfObjectGroup
http://rs.tdwg.org/ltc/terms/OrganisationalUnit,OrganisationalUnit,Organisational Unit,rdfs class,http://www.w3.org/2004/02/skos/core#narrowMatch,narrowMatch,http://www.w3.org/ns/org#Organization,Agent,Organization,rdfs class,LtC OrganisationalUnit class incorporates both the org:Organization and org:OrganizationalUnit concepts.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,OrganisationalUnit,OrganisationalUnit.OrganisationalUnit,http://rs.tdwg.org/ltc/terms/OrganisationalUnit
http://rs.tdwg.org/ltc/terms/OrganisationalUnit,OrganisationalUnit,Organisational Unit,rdfs class,http://www.w3.org/2004/02/skos/core#narrowMatch,narrowMatch,http://www.w3.org/ns/org#OrganizationalUnit,Organization,OrganizationalUnit,rdfs class,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,OrganisationalUnit,OrganisationalUnit.OrganisationalUnit,http://rs.tdwg.org/ltc/terms/OrganisationalUnit
http://rs.tdwg.org/ltc/terms/hasAddress,OrganisationalUnit,Has Address,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasAddress,OrganisationalUnit.hasAddress,http://rs.tdwg.org/ltc/terms/hasAddress
http://rs.tdwg.org/ltc/terms/hasContactDetail,OrganisationalUnit,Has Contact Detail,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasContactDetail,OrganisationalUnit.hasContactDetail,http://rs.tdwg.org/ltc/terms/hasContactDetail
http://rs.tdwg.org/ltc/terms/hasIdentifier,OrganisationalUnit,Has Identifier,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasIdentifier,OrganisationalUnit.hasIdentifier,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact,OrganisationalUnit,Has Measurement Or Fact,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasMeasurementOrFact,OrganisationalUnit.hasMeasurementOrFact,http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact
http://rs.tdwg.org/ltc/terms/hasParentOrganisationalUnit,OrganisationalUnit,Has Parent Organisational Unit,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasParentOrganisationalUnit,OrganisationalUnit.hasParentOrganisationalUnit,http://rs.tdwg.org/ltc/terms/hasParentOrganisationalUnit
