iri,term_localName,label,definition,comments,examples,organized_in,issued,status,replaces,rdf_type,term_iri,abcd_equivalence,flags
http://rs.tdwg.org/dwc/terms/version/county-2023-06-28,county,Second Order Division,"The full, unabbreviated name of the next smaller administrative region than stateProvince (county, shire, department, etc.) in which the dcterms:Location occurs.","Recommended best practice is to use a controlled vocabulary such as the Getty Thesaurus of Geographic Names. Recommended best practice is to leave this field blank if the dcterms:Location spans multiple entities at this administrative level or if the dcterms:Location might be in one or another of multiple possible entities at this level. Multiplicity and uncertainty of the geographic entity can be captured either in the term dwc:higherGeography or in the term dwc:locality, or both.",`Missoula`; `Los Lagos`; `Mataró`,http://purl.org/dc/terms/Location,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/county-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/county,DataSets/DataSet/Units/Unit/Gathering/NamedAreas/NamedArea/AreaName with NamedAreas/NamedArea/AreaClass= County,simple
http://rs.tdwg.org/dwc/terms/version/cultivarEpithet-2023-06-28,cultivarEpithet,Cultivar Epithet,"Part of the name of a cultivar, cultivar group or grex that follows the dwc:scientificName.","According to the Rules of the Cultivated Plant Code, a cultivar name consists of a botanical name followed by a cultivar epithet. The value given as the dwc:cultivarEpithet should exclude any quotes. The term dwc:taxonRank should be used to indicate which type of cultivated plant name (e.g. cultivar, cultivar group, grex) is concerned. This epithet, including any enclosing apostrophes or suffix, should be provided in dwc:scientificName as well.",`King Edward` (for scientificName `Solanum tuberosum 'King Edward'` and taxonRank `cultivar`); `Mishmiense` (for scientificName `Rhododendron boothii Mishmiense Group` and taxonRank `cultivar group`); `Atlantis` (for scientificName `Paphiopedilum Atlantis grex` and taxonRank `grex`),http://rs.tdwg.org/dwc/terms/Taxon,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/cultivarEpithet-2021-07-15,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/cultivarEpithet,http://rs.tdwg.org/abcd/terms/cultivarName or http://rs.tdwg.org/abcd/terms/cultivarGroupName or http://rs.tdwg.org/abcd/terms/breed (ABCD 3.0),simple
http://rs.tdwg.org/dwc/terms/version/dataGeneralizations-2017-10-06,dataGeneralizations,Data Generalizations,Actions taken to make the shared data less specific or complete than in its original form. Suggests that alternative data of higher quality may be available on request.,,`Coordinates generalized from original GPS coordinates to the nearest half degree grid cell`.,,10/6/2017,superseded,http://rs.tdwg.org/dwc/terms/version/dataGeneralizations-2009-04-24,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/dataGeneralizations,not in ABCD,simple
http://rs.tdwg.org/dwc/terms/version/Dataset-2008-11-19,Dataset,Dataset,The category of information pertaining to a logical set of records.,,,,11/19/2008,deprecated,,http://www.w3.org/2000/01/rdf-schema#Class,http://rs.tdwg.org/dwc/terms/Dataset,DataSets/DataSet,
http://rs.tdwg.org/dwc/terms/version/datasetID-2009-09-11,datasetID,Dataset ID,An identifier for the set of data. May be a global unique identifier or an identifier specific to a collection or institution.,,,,9/11/2009,superseded,http://rs.tdwg.org/dwc/terms/version/datasetID-2009-04-24,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/datasetID,DataSets/DataSet/DataSetGUID,
http://rs.tdwg.org/dwc/terms/version/datasetName-2017-10-06,datasetName,Dataset Name,The name identifying the data set from which the record was derived.,,"`Grinnell Resurvey Mammals`, `Lacey Ctenomys Recaptures`",,10/6/2017,superseded,http://rs.tdwg.org/dwc/terms/version/datasetName-2009-09-11,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/datasetName,DataSets/DataSet/Units/Unit/SourceID,simple
http://rs.tdwg.org/dwc/terms/version/dateIdentified-2023-06-28,dateIdentified,Date Identified,The date on which the subject was determined as representing the dwc:Taxon.,Recommended best practice is to use a date that conforms to ISO 8601-1:2019.,`1963-03-08T14:07-0600` (8 Mar 1963 at 2:07pm in the time zone six hours earlier than UTC); `2009-02-20T08:40Z` (20 February 2009 8:40am UTC); `2018-08-29T15:19` (3:19pm local time on 29 August 2018); `1809-02-12` (some time during 12 February 1809); `1906-06` (some time in June 1906); `1971` (some time in the year 1971); `2007-03-01T13:00:00Z/2008-05-11T15:30:00Z` (some time during the interval between 1 March 2007 1pm UTC and 11 May 2008 3:30pm UTC); `1900/1909` (some time during the interval between the beginning of the year 1900 and the end of the year 1909); `2007-11-13/15` (some time in the interval between 13 November 2007 and 15 November 2007),http://rs.tdwg.org/dwc/terms/Identification,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/dateIdentified-2020-08-12,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/dateIdentified,DataSets/DataSet/Units/Unit/Identifications/Identification/Date/DateText,simple
http://rs.tdwg.org/dwc/dwcore/version/DateLastModified-2007-04-17,DateLastModified,Date Last Modified,"The last date-time of publication when any of the data for the record were modified from the previous publication of that record. When publishing a record for the first time, use the publication date-time. Returns values as ISO 8601 date and time. (cf. http://www.w3.org/TR/xmlschema-2/#isoformats and http://www.iso.org/iso/en/prods-services/popstds/dateandtime.html Example: November 5, 1994, 8:15:30 am, US Eastern Standard Time"" would be ""1994-11-05T13:15:30Z""",,,,4/17/2007,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/DateLastModified-2003-06-17,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/dwcore/DateLastModified,DataSets/DataSet/Units/Unit/DateLastEdited,
http://rs.tdwg.org/dwc/terms/version/day-2023-06-28,day,Day,The integer day of the month on which the dwc:Event occurred.,,`9`; `28`,http://rs.tdwg.org/dwc/terms/Event,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/day-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/day,accessible from DataSets/DataSet/Units/Unit/Gathering/ISODateTimeBegin,simple
http://digir.net/schema/conceptual/darwin/2003/1.0/version/DayCollected-2003-06-17,DayCollected,Day Collected,The two digit day of the month in the Common Era calendar during which the cataloged item was collected from the field.,,,,6/17/2003,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/DayCollected-2003-06-13,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://digir.net/schema/conceptual/darwin/2003/1.0/DayCollected,,
http://digir.net/schema/conceptual/darwin/2003/1.0/version/DayIdentified-2003-06-17,DayIdentified,Day Identified,The two digit day of the month in the Common Era calendar during which the cataloged item was identified.,,,,6/17/2003,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/DayIdentified-2003-06-13,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://digir.net/schema/conceptual/darwin/2003/1.0/DayIdentified,,
http://rs.tdwg.org/dwc/dwcore/version/DayOfYear-2007-04-17,DayOfYear,Day of Year,"The ordinal day of the year on which the object or observation was collected (1 for January 1, 365 for December 31, except in a leap year, in which case it is 366). If the EarliestDateCollected and LatestDateCollected do not occur on the same day, do not populate DayOfYear.",,,,4/17/2007,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/JulianDay-2003-06-17,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/dwcore/DayOfYear,DataSets/DataSet/Units/Unit/Gathering/DateTime/DayNumberBegin,
http://rs.tdwg.org/dwc/terms/version/decimalLatitude-2023-06-28,decimalLatitude,Decimal Latitude,"The geographic latitude (in decimal degrees, using the spatial reference system given in dwc:geodeticDatum) of the geographic center of a dcterms:Location. Positive values are north of the Equator, negative values are south of it. Legal values lie between -90 and 90, inclusive.",,`-41.0983423`,http://purl.org/dc/terms/Location,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/decimalLatitude-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/decimalLatitude,DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/CoordinatesLatLon/LatitudeDecimal,simple
http://rs.tdwg.org/dwc/terms/version/decimalLongitude-2023-06-28,decimalLongitude,Decimal Longitude,"The geographic longitude (in decimal degrees, using the spatial reference system given in dwc:geodeticDatum) of the geographic center of a dcterms:Location. Positive values are east of the Greenwich Meridian, negative values are west of it. Legal values lie between -180 and 180, inclusive.",,`-121.1761111`,http://purl.org/dc/terms/Location,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/decimalLongitude-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/decimalLongitude,DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/CoordinatesLatLon/LongitudeDecimal,simple
http://rs.tdwg.org/dwc/terms/version/degreeOfEstablishment-2021-03-29,degreeOfEstablishment,Degree of Establishment,"The degree to which an Organism survives, reproduces, and expands its range at the given place and time.","Recommended best practice is to use controlled value strings from the controlled vocabulary designated for use with this term, listed at http://rs.tdwg.org/dwc/doc/doe/. For details, refer to https://doi.org/10.3897/biss.3.38084","`native`, `captive`, `cultivated`, `released`, `failing`, `casual`, `reproducing`, `established`, `colonising`, `invasive`, `widespreadInvasive`",http://rs.tdwg.org/dwc/terms/Occurrence,3/29/2021,superseded,http://rs.tdwg.org/dwc/terms/version/degreeOfEstablishment-2020-10-13,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/degreeOfEstablishment,,simple
http://rs.tdwg.org/dwc/terms/version/disposition-2023-09-13,disposition,Disposition,The current state of a dwc:MaterialEntity with respect to a collection.,"Recommended best practice is to use a controlled vocabulary. This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`in collection`; `missing`; `on loan`; `used up`; `destroyed`; `deaccessioned`,http://rs.tdwg.org/dwc/terms/MaterialEntity,9/13/2023,recommended,http://rs.tdwg.org/dwc/terms/version/disposition-2023-06-28,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/disposition,DataSets/DataSet/Units/Unit/SpecimenUnit/Disposition,simple
http://rs.tdwg.org/dwc/terms/version/DwCType-2008-11-19,DwCType,Darwin Core Type,"The set of classes specified by the Darwin Core Type Vocabulary, used to categorize the nature or genre of the resource.",,,,11/19/2008,deprecated,,http://purl.org/dc/dcam/VocabularyEncodingScheme,http://rs.tdwg.org/dwc/terms/DwCType,not in ABCD,
http://rs.tdwg.org/dwc/terms/version/dynamicProperties-2017-10-06,dynamicProperties,Dynamic Properties,"A list of additional measurements, facts, characteristics, or assertions about the record. Meant to provide a mechanism for structured content.",Recommended best practice is to use a key:value encoding schema for a data interchange format such as JSON.,"`{""heightInMeters"":1.5}`, `{""tragusLengthInMeters"":0.014, ""weightInGrams"":120}`, `{""natureOfID"":""expert identification"", ""identificationEvidence"":""cytochrome B sequence""}`, `{""relativeHumidity"":28, ""airTemperatureInCelsius"":22, ""sampleSizeInKilograms"":10}`, `{""aspectHeading"":277, ""slopeInDegrees"":6}`, `{""iucnStatus"":""vulnerable"", ""taxonDistribution"":""Neuquén, Argentina""}`",,10/6/2017,superseded,http://rs.tdwg.org/dwc/terms/version/dynamicProperties-2014-10-23,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/dynamicProperties,not in ABCD,simple
http://rs.tdwg.org/dwc/terms/version/earliestAgeOrLowestStage-2023-09-13,earliestAgeOrLowestStage,Earliest Age Or Lowest Stage,The full name of the earliest possible geochronologic age or lowest chronostratigraphic stage attributable to the stratigraphic horizon from which the dwc:MaterialEntity was collected.,,`Atlantic`; `Boreal`; `Skullrockian`,http://rs.tdwg.org/dwc/terms/GeologicalContext,9/13/2023,recommended,http://rs.tdwg.org/dwc/terms/version/earliestAgeOrLowestStage-2023-06-28,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/earliestAgeOrLowestStage,not in ABCD,simple
http://rs.tdwg.org/dwc/terms/version/EarliestDateCollected-2008-11-19,EarliestDateCollected,Earliest Date Collected,"The earliest date-time in a period during which a event occurred. If the event is recorded as occurring at a single date-time, populate both EarliestDateCollected and LatestDateCollected with the same value. Recommended best practice is to use an encoding scheme, such as ISO 8601:2004(E).","Date may be used to express temporal information at any level of granularity. Recommended best practice is to use an encoding scheme, such as the W3CDTF profile of ISO 8601 [W3CDTF].",,http://rs.tdwg.org/dwc/terms/Event,11/19/2008,deprecated,http://rs.tdwg.org/dwc/dwcore/version/EarliestDateCollected-2007-04-17,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/EarliestDateCollected,DataSets/DataSet/Units/Unit/Gathering/ISODateTimeBegin,
http://rs.tdwg.org/dwc/terms/version/earliestEonOrLowestEonothem-2023-09-13,earliestEonOrLowestEonothem,Earliest Eon Or Lowest Eonothem,"The full name of the earliest possible geochronologic eon or lowest chrono-stratigraphic eonothem or the informal name (""Precambrian"") attributable to the stratigraphic horizon from which the dwc:MaterialEntity was collected.",,`Phanerozoic`; `Proterozoic`,http://rs.tdwg.org/dwc/terms/GeologicalContext,9/13/2023,recommended,http://rs.tdwg.org/dwc/terms/version/earliestEonOrLowestEonothem-2023-06-28,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/earliestEonOrLowestEonothem,not in ABCD,simple
http://rs.tdwg.org/dwc/terms/version/earliestEpochOrLowestSeries-2023-09-13,earliestEpochOrLowestSeries,Earliest Epoch Or Lowest Series,The full name of the earliest possible geochronologic epoch or lowest chronostratigraphic series attributable to the stratigraphic horizon from which the dwc:MaterialEntity was collected.,,`Holocene`; `Pleistocene`; `Ibexian Series`,http://rs.tdwg.org/dwc/terms/GeologicalContext,9/13/2023,recommended,http://rs.tdwg.org/dwc/terms/version/earliestEpochOrLowestSeries-2023-06-28,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/earliestEpochOrLowestSeries,not in ABCD,simple
